day_slot,is_randomized,weather,temperature,location,activity,jbsteps30pre_bucket,send,response,user_id,study_day,is_weekday,activity_level,zero_tendency,jbsteps30pre,uid
5,False,Clear,temp_hot,Home,STILL,steps_q6,0,no_send,39,4,True,high,common,311,39
1,False,Clear,temp_cool,Store,STILL,steps_q4,0,no_send,39,6,False,high,common,144,39
3,True,Clear,temp_cool,Work,STILL,steps_q7,2,no_response,39,6,False,high,common,381,39
4,True,Overcast,temp_cool,Healthcare,STILL,steps_q2,2,good,39,6,False,high,common,38,39
5,False,Clear,temp_cool,Healthcare,STILL,steps_q1,0,no_send,39,6,False,high,common,19,39
1,True,Clear,temp_mild,Home,STILL,steps_zero,1,good,39,7,False,high,common,0,39
2,True,Clear,temp_mild,Store,STILL,steps_q7,2,no_response,39,7,False,high,common,331,39
3,True,Clear,temp_mild,Home,STILL,steps_q7,2,no_response,39,7,False,high,common,442,39
4,True,Clear,temp_mild,Store,STILL,steps_q4,2,good,39,7,False,high,common,125,39
5,True,Clear,temp_mild,Store,STILL,steps_q5,1,good,39,7,False,high,common,202,39
1,True,Clear,temp_cold,Work,STILL,steps_q6,2,no_response,39,8,True,high,common,310,39
3,True,MostlyCloudy,temp_cool,Work,STILL,steps_q1,1,no_response,39,8,True,high,common,36,39
4,True,MostlyCloudy,temp_cold,Work,STILL,steps_q1,1,good,39,8,True,high,common,12,39
5,False,Clear,temp_cool,Store,STILL,steps_q8,0,no_send,39,8,True,high,common,559,39
1,True,MostlyCloudy,temp_cool,Home,STILL,steps_q5,2,good,39,11,True,high,common,227,39
2,True,Clear,temp_cool,Home,STILL,steps_q2,2,good,39,11,True,high,common,50,39
3,False,Overcast,temp_mild,Home,STILL,steps_zero,0,no_send,39,11,True,high,common,0,39
4,False,Overcast,temp_cool,University,STILL,steps_q3,0,no_send,39,11,True,high,common,98,39
5,False,MostlyCloudy,temp_cool,Healthcare,STILL,steps_q3,0,no_send,39,11,True,high,common,86,39
1,True,Overcast,temp_cold,Unknown,STILL,steps_zero,2,no_response,39,12,True,high,common,0,39
3,True,Overcast,temp_cold,Unknown,STILL,steps_q7,1,good,39,12,True,high,common,317,39
4,True,Overcast,temp_cold,Unknown,STILL,steps_q5,2,good,39,12,True,high,common,179,39
5,False,MostlyCloudy,temp_cold,Unknown,STILL,steps_q6,0,no_send,39,12,True,high,common,234,39
1,True,Overcast,temp_cold,Home,STILL,steps_q4,2,good,39,14,False,high,common,152,39
2,True,PartlyCloudy,temp_cool,Work,STILL,steps_zero,2,no_response,39,14,False,high,common,0,39
3,True,Overcast,temp_cool,Home,STILL,steps_q4,1,good,39,14,False,high,common,119,39
4,True,Rain,temp_cool,Work,STILL,steps_q6,2,no_response,39,14,False,high,common,306,39
5,True,Overcast,temp_cool,Home,STILL,steps_q5,1,good,39,14,False,high,common,190,39
1,True,MostlyCloudy,temp_hot,Home,STILL,steps_q3,2,bad,39,16,True,high,common,110,39
2,False,MostlyCloudy,temp_warm,Home,STILL,steps_q2,0,no_send,39,16,True,high,common,42,39
3,False,PartlyCloudy,temp_mild,Home,STILL,steps_q7,0,no_send,39,16,True,high,common,332,39
4,True,MostlyCloudy,temp_hot,Home,STILL,steps_q1,1,good,39,16,True,high,common,19,39
5,False,Clear,temp_hot,Home,STILL,steps_q6,2,good,39,16,True,high,common,284,39
1,True,Overcast,temp_cold,Store,STILL,steps_zero,2,good,39,17,True,high,common,0,39
2,False,Overcast,temp_cold,Home,STILL,steps_zero,0,no_send,39,17,True,high,common,0,39
3,True,Clear,temp_cold,Work,STILL,steps_q2,2,bad,39,17,True,high,common,58,39
4,True,Overcast,temp_cold,Store,STILL,steps_q6,2,good,39,17,True,high,common,273,39
5,False,Overcast,temp_cold,Home,STILL,steps_zero,0,no_send,39,17,True,high,common,0,39
1,True,Clear,temp_mild,Healthcare,STILL,steps_q2,2,good,39,18,True,high,common,60,39
2,True,Clear,temp_mild,Store,STILL,steps_q8,2,no_response,39,18,True,high,common,517,39
3,True,Clear,temp_mild,Healthcare,STILL,steps_zero,2,no_response,39,18,True,high,common,0,39
4,True,Clear,temp_cool,Store,STILL,steps_zero,2,good,39,18,True,high,common,0,39
5,False,Clear,temp_cool,Healthcare,STILL,steps_q4,0,no_send,39,18,True,high,common,134,39
1,True,MostlyCloudy,temp_mild,Healthcare,STILL,steps_q6,2,bad,39,19,True,high,common,280,39
2,True,MostlyCloudy,temp_mild,Restaurant,STILL,steps_q1,2,bad,39,19,True,high,common,20,39
3,False,MostlyCloudy,temp_mild,Store,STILL,steps_q1,0,no_send,39,19,True,high,common,18,39
4,False,Clear,temp_mild,Store,STILL,steps_q2,0,no_send,39,19,True,high,common,44,39
5,True,MostlyCloudy,temp_mild,Healthcare,ON_MOVE,steps_q1,0,no_send,39,19,True,high,common,20,39
1,True,PartlyCloudy,temp_mild,Home,STILL,steps_zero,1,no_response,39,20,False,high,common,0,39
2,False,PartlyCloudy,temp_warm,Home,STILL,steps_high,0,no_send,39,20,False,high,common,1194,39
3,False,PartlyCloudy,temp_warm,Home,STILL,steps_q8,0,no_send,39,20,False,high,common,741,39
4,True,PartlyCloudy,temp_warm,Home,STILL,steps_q7,1,good,39,20,False,high,common,326,39
5,False,PartlyCloudy,temp_mild,Work,STILL,steps_q5,0,no_send,39,20,False,high,common,172,39
1,True,Clear,temp_cool,Restaurant,STILL,steps_high,2,good,39,21,False,high,common,4526,39
2,True,Clear,temp_cool,Healthcare,STILL,steps_q7,2,good,39,21,False,high,common,428,39
3,True,Clear,temp_cool,Restaurant,STILL,steps_q8,1,good,39,21,False,high,common,780,39
4,False,Clear,temp_cool,Healthcare,STILL,steps_q2,0,no_send,39,21,False,high,common,67,39
5,False,Clear,temp_cool,Healthcare,STILL,steps_zero,0,no_send,39,21,False,high,common,0,39
1,True,PartlyCloudy,temp_mild,University,STILL,steps_zero,1,no_response,39,24,True,high,common,0,39
2,True,Rain,temp_mild,University,STILL,steps_zero,2,no_response,39,24,True,high,common,0,39
3,True,PartlyCloudy,temp_mild,Home,STILL,steps_q5,2,good,39,24,True,high,common,199,39
4,True,PartlyCloudy,temp_mild,University,STILL,steps_zero,2,good,39,24,True,high,common,0,39
5,False,PartlyCloudy,temp_mild,University,STILL,steps_zero,0,no_send,39,24,True,high,common,0,39
1,False,Clear,temp_cold,Home,STILL,steps_zero,0,no_send,39,25,True,high,common,0,39
2,False,Overcast,temp_cool,Work,STILL,steps_zero,0,no_send,39,25,True,high,common,0,39
3,False,Overcast,temp_cool,Home,STILL,steps_q1,0,no_send,39,25,True,high,common,16,39
4,True,Overcast,temp_cool,Home,STILL,steps_q2,1,no_response,39,25,True,high,common,54,39
5,True,PartlyCloudy,temp_cool,Home,STILL,steps_zero,2,good,39,25,True,high,common,0,39
1,True,Overcast,temp_cool,University,STILL,steps_q7,2,no_response,39,29,True,high,common,323,39
2,True,Overcast,temp_mild,Restaurant,STILL,steps_q7,2,no_response,39,29,True,high,common,317,39
3,True,Overcast,temp_mild,University,STILL,steps_q1,1,good,39,29,True,high,common,25,39
4,False,Overcast,temp_cool,University,STILL,steps_q7,0,no_send,39,29,True,high,common,337,39
5,True,Overcast,temp_cool,University,STILL,steps_high,1,good,39,29,True,high,common,1453,39
1,False,MostlyCloudy,temp_mild,Home,STILL,steps_q7,0,no_send,39,32,True,high,common,368,39
2,True,PartlyCloudy,temp_hot,Work,STILL,steps_high,1,bad,39,32,True,high,common,1532,39
3,True,Clear,temp_hot,Work,STILL,steps_zero,2,bad,39,32,True,high,common,0,39
4,True,Clear,temp_hot,Restaurant,STILL,steps_q3,1,good,39,32,True,high,common,88,39
5,False,MostlyCloudy,temp_hot,Home,STILL,steps_q5,0,no_send,39,32,True,high,common,179,39
1,True,Clear,temp_mild,Home,STILL,steps_q6,1,no_response,39,34,False,high,common,306,39
2,False,PartlyCloudy,temp_mild,Store,STILL,steps_q5,0,no_send,39,34,False,high,common,229,39
3,False,Overcast,temp_mild,Store,STILL,steps_q1,0,no_send,39,34,False,high,common,3,39
4,True,Clear,temp_mild,Store,STILL,steps_q2,1,good,39,34,False,high,common,51,39
1,False,Rain,temp_cool,Healthcare,STILL,steps_q6,0,no_send,39,37,True,high,common,271,39
2,True,Clear,temp_mild,Healthcare,STILL,steps_zero,2,bad,39,37,True,high,common,0,39
3,True,MostlyCloudy,temp_cool,Store,STILL,steps_q6,1,no_response,39,37,True,high,common,246,39
4,True,MostlyCloudy,temp_cool,Healthcare,STILL,steps_q4,1,no_response,39,37,True,high,common,124,39
5,True,Clear,temp_cool,Store,STILL,steps_q8,1,no_response,39,37,True,high,common,693,39
2,False,Overcast,temp_cool,Home,STILL,steps_zero,0,no_send,39,38,True,high,common,0,39
3,True,Overcast,temp_mild,Home,STILL,steps_q1,2,no_response,39,38,True,high,common,31,39
4,True,Overcast,temp_cool,Home,STILL,steps_high,1,no_response,39,38,True,high,common,1659,39
5,False,Overcast,temp_cool,Home,STILL,steps_q5,0,no_send,39,38,True,high,common,177,39
2,True,Overcast,temp_mild,Work,STILL,steps_zero,2,bad,39,39,True,high,common,0,39
3,False,Overcast,temp_mild,Work,STILL,steps_high,0,no_send,39,39,True,high,common,851,39
4,False,Overcast,temp_cool,Home,STILL,steps_q5,0,no_send,39,39,True,high,common,178,39
1,True,MostlyCloudy,temp_mild,Healthcare,STILL,steps_q8,1,no_response,39,40,True,high,common,648,39
2,True,MostlyCloudy,temp_mild,Work,STILL,steps_q2,2,no_response,39,40,True,high,common,54,39
3,False,MostlyCloudy,temp_mild,University,ON_MOVE,steps_q1,0,no_send,39,40,True,high,common,34,39
4,True,MostlyCloudy,temp_mild,Restaurant,ON_MOVE,steps_q8,0,no_send,39,40,True,high,common,569,39
5,True,MostlyCloudy,temp_mild,Store,STILL,steps_q5,1,good,39,40,True,high,common,167,39
1,True,Overcast,temp_cool,Home,STILL,steps_q8,1,no_response,39,41,False,high,common,700,39
2,True,Overcast,temp_cold,Home,STILL,steps_high,1,good,39,41,False,high,common,1359,39
4,True,Overcast,temp_cool,Home,STILL,steps_q4,2,no_response,39,41,False,high,common,163,39
5,True,Overcast,temp_cool,Home,STILL,steps_q7,2,no_response,39,41,False,high,common,423,39
1,True,Clear,temp_warm,Healthcare,STILL,steps_q6,1,no_response,40,1,True,high,rare,285,40
2,True,Clear,temp_hot,Healthcare,STILL,steps_q7,2,good,40,1,True,high,rare,371,40
3,True,Clear,temp_hot,Healthcare,STILL,steps_zero,2,good,40,1,True,high,rare,0,40
4,True,Clear,temp_hot,Healthcare,STILL,steps_q1,1,no_response,40,1,True,high,rare,19,40
5,False,Clear,temp_hot,Healthcare,STILL,steps_q1,0,no_send,40,1,True,high,rare,32,40
1,True,MostlyCloudy,temp_cool,FurnitureStore,STILL,steps_q5,2,no_response,40,4,True,high,rare,190,40
2,True,Overcast,temp_cool,FurnitureStore,STILL,steps_q3,2,good,40,4,True,high,rare,101,40
3,False,MostlyCloudy,temp_cool,FurnitureStore,STILL,steps_q1,0,no_send,40,4,True,high,rare,19,40
4,True,Overcast,temp_cool,FurnitureStore,STILL,steps_q4,2,no_response,40,4,True,high,rare,129,40
5,True,Overcast,temp_cool,FurnitureStore,STILL,steps_q8,1,good,40,4,True,high,rare,462,40
1,False,Clear,temp_mild,Home,STILL,steps_zero,0,no_send,40,5,True,high,rare,0,40
2,False,Clear,temp_mild,University,STILL,steps_q1,0,no_send,40,5,True,high,rare,21,40
3,False,PartlyCloudy,temp_cool,FurnitureStore,STILL,steps_high,0,no_send,40,5,True,high,rare,5321,40
4,False,PartlyCloudy,temp_cool,Work,STILL,steps_q8,0,no_send,40,5,True,high,rare,497,40
5,True,MostlyCloudy,temp_cool,Restaurant,STILL,steps_q1,2,no_response,40,5,True,high,rare,23,40
1,True,Clear,temp_mild,Store,STILL,steps_q3,1,no_response,40,6,False,high,rare,79,40
2,False,Overcast,temp_mild,Home,STILL,steps_zero,0,no_send,40,6,False,high,rare,0,40
3,True,Overcast,temp_mild,Park,STILL,steps_zero,1,no_response,40,6,False,high,rare,0,40
4,False,Clear,temp_mild,Home,STILL,steps_zero,0,no_send,40,6,False,high,rare,0,40
5,True,Overcast,temp_warm,Home,STILL,steps_q8,1,no_response,40,6,False,high,rare,661,40
1,True,Clear,temp_cool,University,STILL,steps_q7,1,bad,40,7,False,high,rare,453,40
4,False,Clear,temp_warm,Home,STILL,steps_q3,0,no_send,40,7,False,high,rare,94,40
5,True,Clear,temp_mild,Home,STILL,steps_q4,2,no_response,40,7,False,high,rare,124,40
1,True,Overcast,temp_mild,Home,STILL,steps_q3,2,bad,40,8,True,high,rare,100,40
2,True,Overcast,temp_mild,Home,STILL,steps_zero,2,bad,40,8,True,high,rare,0,40
3,True,Rain,temp_mild,Home,STILL,steps_q6,2,no_response,40,8,True,high,rare,258,40
4,False,Overcast,temp_mild,Home,STILL,steps_q6,0,no_send,40,8,True,high,rare,244,40
5,False,Overcast,temp_mild,Home,STILL,steps_q3,0,no_send,40,8,True,high,rare,75,40
1,True,Clear,temp_cool,Healthcare,STILL,steps_zero,2,good,40,10,True,high,rare,0,40
3,False,Clear,temp_cool,Healthcare,STILL,steps_high,0,no_send,40,10,True,high,rare,1088,40
4,False,Clear,temp_cool,Healthcare,STILL,steps_q1,0,no_send,40,10,True,high,rare,22,40
5,True,Clear,temp_mild,Healthcare,STILL,steps_q6,1,good,40,10,True,high,rare,306,40
1,False,Clear,temp_cool,University,STILL,steps_q8,0,no_send,40,11,True,high,rare,481,40
2,True,MostlyCloudy,temp_mild,University,STILL,steps_zero,2,good,40,11,True,high,rare,0,40
3,False,MostlyCloudy,temp_mild,University,STILL,steps_q7,0,no_send,40,11,True,high,rare,320,40
4,False,Clear,temp_hot,University,STILL,steps_zero,0,no_send,40,11,True,high,rare,0,40
5,True,Clear,temp_warm,University,STILL,steps_high,2,no_response,40,11,True,high,rare,2567,40
1,True,Overcast,temp_mild,University,STILL,steps_q7,2,no_response,40,13,False,high,rare,422,40
2,True,Rain,temp_hot,University,STILL,steps_q2,2,no_response,40,13,False,high,rare,72,40
3,True,MostlyCloudy,temp_warm,ElectronicsStore,STILL,steps_high,1,good,40,13,False,high,rare,909,40
4,False,MostlyCloudy,temp_mild,ElectronicsStore,STILL,steps_q6,0,no_send,40,13,False,high,rare,280,40
5,True,Clear,temp_hot,Store,STILL,steps_q7,2,good,40,13,False,high,rare,321,40
1,True,Clear,temp_mild,Healthcare,STILL,steps_q4,2,no_response,40,16,True,high,rare,116,40
2,False,Clear,temp_cool,Healthcare,STILL,steps_q4,0,no_send,40,16,True,high,rare,123,40
3,True,Clear,temp_cool,University,STILL,steps_q3,2,no_response,40,16,True,high,rare,79,40
4,False,Clear,temp_cool,Healthcare,STILL,steps_q4,0,no_send,40,16,True,high,rare,120,40
5,True,Clear,temp_mild,Healthcare,STILL,steps_q2,1,good,40,16,True,high,rare,65,40
1,False,MostlyCloudy,temp_cool,Home,STILL,steps_q5,0,no_send,40,18,True,high,rare,179,40
2,True,Overcast,temp_cool,Work,STILL,steps_q4,2,bad,40,18,True,high,rare,151,40
3,False,Overcast,temp_cold,Home,STILL,steps_q1,0,no_send,40,18,True,high,rare,21,40
4,False,Overcast,temp_cold,Work,STILL,steps_q4,0,no_send,40,18,True,high,rare,132,40
5,False,MostlyCloudy,temp_cold,University,ON_MOVE,steps_q3,0,no_send,40,18,True,high,rare,73,40
1,True,Clear,temp_cool,Home,STILL,steps_q3,2,no_response,40,19,True,high,rare,77,40
2,False,Clear,temp_cold,Home,STILL,steps_q2,0,no_send,40,19,True,high,rare,53,40
3,False,Clear,temp_cool,Home,STILL,steps_zero,0,no_send,40,19,True,high,rare,0,40
4,True,Clear,temp_cool,Home,STILL,steps_q1,2,no_response,40,19,True,high,rare,16,40
5,True,Clear,temp_cool,Home,STILL,steps_q2,1,good,40,19,True,high,rare,50,40
1,False,Clear,temp_hot,Work,STILL,steps_zero,0,no_send,40,20,False,high,rare,0,40
2,True,Clear,temp_warm,Home,STILL,steps_high,2,no_response,40,20,False,high,rare,2112,40
4,True,Clear,temp_warm,Home,STILL,steps_high,1,no_response,40,20,False,high,rare,1043,40
5,True,Clear,temp_warm,Store,STILL,steps_zero,2,no_response,40,20,False,high,rare,0,40
1,False,Overcast,temp_cold,Home,STILL,steps_q6,0,no_send,40,21,False,high,rare,233,40
2,False,Clear,temp_mild,Home,STILL,steps_q6,0,no_send,40,21,False,high,rare,293,40
3,False,Clear,temp_cold,Home,STILL,steps_q3,0,no_send,40,21,False,high,rare,90,40
4,True,Clear,temp_mild,Healthcare,STILL,steps_zero,2,good,40,21,False,high,rare,0,40
5,False,Clear,temp_mild,Healthcare,STILL,steps_zero,0,no_send,40,21,False,high,rare,0,40
1,False,Rain,temp_cold,University,STILL,steps_q4,0,no_send,40,22,True,high,rare,160,40
3,True,Overcast,temp_cold,Gym,STILL,steps_high,1,bad,40,22,True,high,rare,897,40
4,False,Overcast,temp_cold,University,STILL,steps_q3,0,no_send,40,22,True,high,rare,104,40
5,True,Clear,temp_cool,University,STILL,steps_q5,2,good,40,22,True,high,rare,191,40
1,True,Clear,temp_hot,Home,STILL,steps_q6,2,no_response,40,25,True,high,rare,302,40
2,True,Clear,temp_hot,Home,STILL,steps_q8,2,no_response,40,25,True,high,rare,565,40
3,True,Overcast,temp_hot,Home,STILL,steps_q2,2,no_response,40,25,True,high,rare,57,40
4,True,Overcast,temp_hot,Home,STILL,steps_q5,1,good,40,25,True,high,rare,179,40
5,True,Overcast,temp_hot,Home,STILL,steps_q6,1,no_response,40,25,True,high,rare,309,40
1,True,Clear,temp_mild,Work,STILL,steps_q5,1,no_response,40,26,True,high,rare,225,40
3,True,Clear,temp_warm,Work,STILL,steps_zero,1,good,40,26,True,high,rare,0,40
4,True,Clear,temp_warm,Work,STILL,steps_q7,1,no_response,40,26,True,high,rare,317,40
5,False,Clear,temp_warm,Home,STILL,steps_q1,0,no_send,40,26,True,high,rare,35,40
1,False,Overcast,temp_cool,ElectronicsStore,STILL,steps_q2,0,no_send,40,27,False,high,rare,38,40
2,True,Clear,temp_mild,Restaurant,STILL,steps_q6,2,no_response,40,27,False,high,rare,249,40
3,True,Overcast,temp_mild,Restaurant,STILL,steps_q1,1,no_response,40,27,False,high,rare,24,40
4,True,Clear,temp_warm,Restaurant,STILL,steps_q4,2,no_response,40,27,False,high,rare,120,40
5,True,Clear,temp_mild,Restaurant,STILL,steps_high,1,good,40,27,False,high,rare,1025,40
2,False,Clear,temp_hot,Home,STILL,steps_q4,0,no_send,40,29,True,high,rare,119,40
3,True,Clear,temp_hot,Home,STILL,steps_q3,2,no_response,40,29,True,high,rare,84,40
4,True,Clear,temp_hot,Home,STILL,steps_zero,2,good,40,29,True,high,rare,0,40
5,True,Clear,temp_hot,Home,STILL,steps_high,2,no_response,40,29,True,high,rare,1355,40
1,False,Overcast,temp_cool,Store,STILL,steps_zero,0,no_send,40,31,True,high,rare,0,40
2,True,Overcast,temp_cool,Store,ON_MOVE,steps_zero,0,no_send,40,31,True,high,rare,0,40
3,True,Overcast,temp_cold,Restaurant,ON_MOVE,steps_q5,0,no_send,40,31,True,high,rare,170,40
4,True,Overcast,temp_cold,Store,STILL,steps_q3,2,no_response,40,31,True,high,rare,81,40
5,False,Overcast,temp_cold,Store,STILL,steps_q3,0,no_send,40,31,True,high,rare,109,40
1,False,Clear,temp_mild,Home,STILL,steps_zero,0,no_send,40,32,True,high,rare,0,40
2,False,Clear,temp_cool,Work,STILL,steps_q2,0,no_send,40,32,True,high,rare,47,40
3,False,Clear,temp_cold,Work,STILL,steps_zero,0,no_send,40,32,True,high,rare,0,40
4,True,Clear,temp_mild,Restaurant,STILL,steps_zero,2,bad,40,32,True,high,rare,0,40
5,True,Clear,temp_cool,Healthcare,STILL,steps_q6,1,bad,40,32,True,high,rare,249,40
1,True,Overcast,temp_mild,ElectronicsStore,STILL,steps_q3,2,good,40,33,True,high,rare,93,40
2,True,MostlyCloudy,temp_mild,Restaurant,STILL,steps_q7,1,good,40,33,True,high,rare,321,40
3,True,Overcast,temp_mild,Work,STILL,steps_q6,1,good,40,33,True,high,rare,248,40
4,True,MostlyCloudy,temp_mild,Restaurant,STILL,steps_zero,1,good,40,33,True,high,rare,0,40
5,False,MostlyCloudy,temp_mild,Home,STILL,steps_q3,0,no_send,40,33,True,high,rare,103,40
1,False,Clear,temp_cool,Home,STILL,steps_q2,0,no_send,40,34,False,high,rare,55,40
2,False,MostlyCloudy,temp_cool,Park,STILL,steps_q3,0,no_send,40,34,False,high,rare,85,40
3,False,PartlyCloudy,temp_cool,Work,STILL,steps_q3,0,no_send,40,34,False,high,rare,103,40
4,True,Overcast,temp_cool,Restaurant,STILL,steps_q5,2,bad,40,34,False,high,rare,172,40
5,False,MostlyCloudy,temp_cool,Home,STILL,steps_q3,0,no_send,40,34,False,high,rare,78,40
1,True,Overcast,temp_cold,Store,ON_MOVE,steps_zero,0,no_send,40,35,False,high,rare,0,40
2,True,Rain,temp_cool,Home,STILL,steps_q6,2,no_response,40,35,False,high,rare,241,40
3,False,Overcast,temp_cold,Home,STILL,steps_q6,0,no_send,40,35,False,high,rare,251,40
4,False,Overcast,temp_cold,Home,STILL,steps_zero,0,no_send,40,35,False,high,rare,0,40
5,True,Overcast,temp_cool,Store,STILL,steps_zero,1,no_response,40,35,False,high,rare,0,40
1,True,Overcast,temp_cool,Healthcare,STILL,steps_q2,2,no_response,40,38,True,high,rare,70,40
2,True,MostlyCloudy,temp_cool,Home,STILL,steps_q6,2,no_response,40,38,True,high,rare,252,40
3,True,Overcast,temp_cool,Healthcare,STILL,steps_q7,1,good,40,38,True,high,rare,354,40
4,False,Overcast,temp_cool,Home,STILL,steps_q3,0,no_send,40,38,True,high,rare,97,40
1,True,MostlyCloudy,temp_cold,Store,STILL,steps_q5,2,no_response,40,40,True,high,rare,193,40
2,True,PartlyCloudy,temp_cool,Store,ON_MOVE,steps_q7,0,no_send,40,40,True,high,rare,355,40
3,True,Overcast,temp_cool,Store,STILL,steps_q5,1,good,40,40,True,high,rare,193,40
4,False,Overcast,temp_cold,Home,STILL,steps_q3,0,no_send,40,40,True,high,rare,76,40
5,False,Overcast,temp_cold,Home,STILL,steps_q4,0,no_send,40,40,True,high,rare,130,40
1,False,Clear,temp_hot,FurnitureStore,STILL,steps_q5,0,no_send,40,41,False,high,rare,194,40
2,True,Clear,temp_warm,Healthcare,STILL,steps_q8,1,good,40,41,False,high,rare,466,40
3,False,Clear,temp_mild,Store,STILL,steps_q3,0,no_send,40,41,False,high,rare,79,40
4,False,Clear,temp_warm,University,STILL,steps_q1,2,no_response,40,41,False,high,rare,7,40
5,True,Clear,temp_warm,Healthcare,STILL,steps_q2,2,no_response,40,41,False,high,rare,69,40
1,True,Overcast,temp_mild,Home,STILL,steps_q4,2,no_response,40,42,False,high,rare,140,40
2,False,Overcast,temp_mild,Home,STILL,steps_q5,0,no_send,40,42,False,high,rare,203,40
