decision_datetime,is.randomized,snooze.status,intransit,avail,send,returned.message,response,dec.precipitation.chance,uid,decision_idx_nogap,decision_date,decision_slot,steps30,steps30pre,steps10,weather,temp,loc
2015-08-09 23:32:17,True,False,False,True,2,What about a walk around the block after dinner or between dinner dessert Give your body the movement it needs,no_response,0.0,11,55.0,2015-08-09,5.0,40.0,90.0,21.0,cloudy,warm,home
2015-08-10 11:32:18,True,False,False,True,2,How could you get 500 steps right now Walk up down your stairs for 5 minutes Walk the perimeter of your house a few times,no_response,36.0,11,56.0,2015-08-10,1.0,0.0,0.0,0.0,cloudy,mild,home
2015-08-10 16:01:44,False,False,False,True,0,donotnotify,no_send,36.0,11,57.0,2015-08-10,2.0,680.0,587.0,117.0,cloudy,warm,home
2015-08-10 18:31:25,True,False,False,True,2,How about taking a few minutes to enjoy nature Head outside walk until you see a wild animal even if its just a squirrel,good,67.0,11,58.0,2015-08-10,3.0,154.0,56.0,0.0,cloudy,warm,home
2015-08-10 21:51:34,True,False,False,True,2,How about a walk Studies show even a 2minute stroll can improve health outcomes,good,15.0,11,59.0,2015-08-10,4.0,258.0,363.0,38.0,bad,warm,home
2015-08-10 23:31:45,True,False,False,True,1,Quick look at the clock If the minute ends in an odd number try to remain standing for the next 5 minutes,no_response,15.0,11,60.0,2015-08-10,5.0,159.0,41.0,67.0,bad,warm,home
2015-08-11 11:31:57,False,False,False,True,0,donotnotify,no_send,0.0,11,61.0,2015-08-11,1.0,0.0,0.0,0.0,cloudy,mild,home
2015-08-11 16:01:35,True,False,False,True,1,Hey you Have you been sitting for a while Can you take a 5 minute walking break,no_response,15.0,11,62.0,2015-08-11,2.0,79.0,73.0,0.0,cloudy,warm,home
2015-08-11 18:31:58,False,False,False,True,0,donotnotify,no_send,15.0,11,63.0,2015-08-11,3.0,81.0,0.0,0.0,cloudy,hot,home
2015-08-11 21:51:36,True,False,False,True,1,Your body is an awesome invention How about expressing your gratitude with 10 minutes of stretching tonight,good,15.0,11,64.0,2015-08-11,4.0,0.0,98.0,0.0,cloudy,hot,home
2015-08-11 23:31:46,False,False,False,True,0,donotnotify,no_send,15.0,11,65.0,2015-08-11,5.0,31.0,0.0,31.0,cloudy,warm,home
2015-08-12 11:31:47,True,False,False,True,2,Your body is awesome How about expressing your gratitude with a 30 minute walk today,good,0.0,11,66.0,2015-08-12,1.0,68.0,0.0,0.0,clear,mild,home
2015-08-12 16:01:32,False,False,False,True,0,donotnotify,no_send,0.0,11,67.0,2015-08-12,2.0,341.0,0.0,328.0,cloudy,mild,work
2015-08-12 18:31:41,True,False,False,True,1,Time for a few light stretches Start at your head work all the way down to your toes It will energize you for the rest of the work day,no_response,0.0,11,68.0,2015-08-12,3.0,73.0,66.0,73.0,cloudy,warm,work
2015-08-12 21:51:32,False,False,False,True,0,donotnotify,no_send,0.0,11,69.0,2015-08-12,4.0,576.0,74.0,0.0,cloudy,warm,work
2015-08-12 23:31:08,True,False,False,True,2,2 minute task As you brush your teeth tonight get in some extra movement by pacing or doing toe raises,good,0.0,11,70.0,2015-08-12,5.0,67.0,123.0,0.0,cloudy,warm,home
2015-08-13 11:31:32,True,False,False,True,2,How much more productive would you feel for the rest of the day if you took a 10 minute walk now,no_response,6.0,11,71.0,2015-08-13,1.0,402.0,0.0,105.0,cloudy,mild,home
2015-08-13 16:02:07,False,False,False,True,0,donotnotify,no_send,0.0,11,72.0,2015-08-13,2.0,107.0,27.0,107.0,clear,warm,work
2015-08-13 18:31:43,True,False,False,True,2,Head up Its great walking weather right now Think how invigorated youll feel after a short walk,no_response,15.0,11,73.0,2015-08-13,3.0,141.0,59.0,141.0,clear,warm,work
2015-08-13 21:51:48,True,False,False,True,2,How long has it been since you last moved Can you stand up from your desk take a short walk break right now,good,15.0,11,74.0,2015-08-13,4.0,661.0,0.0,304.0,clear,hot,work
2015-08-13 23:31:51,True,False,True,False,0,donotnotify,no_send,15.0,11,75.0,2015-08-13,5.0,22.0,393.0,22.0,cloudy,hot,dining
2015-08-14 11:31:57,True,False,False,True,2,A short jaunt through the neighborhood this morning would be a great way to start the day Can you make it happen,no_response,0.0,11,76.0,2015-08-14,1.0,212.0,164.0,177.0,cloudy,mild,home
2015-08-14 16:01:35,True,False,False,True,2,Is now a good time for a stroll through the office Maybe say hello to your colleague at the far end that you rarely see anymore,no_response,15.0,11,77.0,2015-08-14,2.0,107.0,179.0,36.0,cloudy,warm,work
2015-08-14 18:31:30,False,False,False,True,0,donotnotify,no_send,15.0,11,78.0,2015-08-14,3.0,44.0,413.0,0.0,cloudy,warm,work
2015-08-14 21:51:35,True,False,True,False,0,donotnotify,no_send,15.0,11,79.0,2015-08-14,4.0,83.0,214.0,0.0,cloudy,hot,shopping
2015-08-14 23:31:54,False,False,False,True,0,donotnotify,no_send,30.0,11,80.0,2015-08-14,5.0,66.0,0.0,0.0,cloudy,warm,home
2015-08-15 11:31:44,False,False,False,True,0,donotnotify,no_send,0.0,11,81.0,2015-08-15,1.0,0.0,0.0,0.0,cloudy,mild,home
2015-08-15 16:01:54,False,False,False,True,0,donotnotify,no_send,0.0,11,82.0,2015-08-15,2.0,192.0,305.0,22.0,cloudy,warm,home
2015-08-15 18:31:22,True,False,True,False,0,donotnotify,no_send,15.0,11,83.0,2015-08-15,3.0,773.0,762.0,0.0,clear,hot,service
2015-08-15 21:51:30,False,False,True,False,0,donotnotify,no_send,15.0,11,84.0,2015-08-15,4.0,314.0,1066.0,0.0,clear,hot,service
2015-08-15 23:31:11,False,False,False,True,0,donotnotify,no_send,0.0,11,85.0,2015-08-15,5.0,507.0,348.0,95.0,clear,hot,shopping
2015-08-16 11:31:50,True,False,False,True,1,Sometimes your body talks sometimes your body screams What does it need right now Maybe a few minutes of stretching,no_response,0.0,11,86.0,2015-08-16,1.0,0.0,0.0,0.0,cloudy,mild,dining
2015-08-16 16:02:12,False,False,False,True,0,donotnotify,no_send,0.0,11,87.0,2015-08-16,2.0,180.0,0.0,133.0,cloudy,warm,dining
2015-08-16 18:32:23,True,False,False,True,1,Hey you Have you been sitting for a while Can you take a 5 minute walking break,no_response,0.0,11,88.0,2015-08-16,3.0,0.0,24.0,0.0,cloudy,hot,shopping
2015-08-16 21:51:24,True,False,False,True,1,Sometimes the best stretches are the simplest For a fullbody stretch stand up plant your feet reach your arms up back,good,0.0,11,89.0,2015-08-16,4.0,388.0,220.0,142.0,cloudy,hot,dining
2015-08-16 23:31:58,True,False,False,True,1,Quick look at the clock If the minute ends in an odd number try to remain standing for the next 5 minutes,no_response,0.0,11,90.0,2015-08-16,5.0,0.0,0.0,0.0,clear,hot,dining
2015-08-17 11:31:31,True,False,True,False,0,donotnotify,no_send,15.0,11,91.0,2015-08-17,1.0,44.0,265.0,44.0,clear,mild,service
2015-08-17 16:01:46,False,False,False,True,0,donotnotify,no_send,15.0,11,92.0,2015-08-17,2.0,0.0,198.0,0.0,clear,hot,work
2015-08-17 18:31:33,False,False,False,True,0,donotnotify,no_send,15.0,11,93.0,2015-08-17,3.0,79.0,0.0,0.0,clear,hot,work
2015-08-17 21:51:56,True,False,False,True,2,Youll appreciate tonights dinner even more if you power through a 15minute walk beforehand,good,15.0,11,94.0,2015-08-17,4.0,406.0,0.0,0.0,cloudy,warm,work
2015-08-17 23:31:45,True,False,False,True,1,Quick lets stretch Stand up reeeeach for the sky reeeeach for your toes and repeat Feels good doesnt it,no_response,15.0,11,95.0,2015-08-17,5.0,173.0,66.0,0.0,cloudy,warm,home
2015-08-18 11:31:47,False,False,False,True,0,donotnotify,no_send,0.0,11,96.0,2015-08-18,1.0,47.0,344.0,47.0,cloudy,mild,home
2015-08-18 16:02:29,False,False,False,True,0,donotnotify,no_send,0.0,11,97.0,2015-08-18,2.0,74.0,156.0,43.0,cloudy,warm,work
2015-08-18 18:31:35,True,False,False,True,2,The office can be stuffy Could you go for a walk to get some fresh air,no_response,43.0,11,98.0,2015-08-18,3.0,40.0,190.0,0.0,cloudy,warm,work
2015-08-18 21:51:16,True,False,True,False,0,donotnotify,no_send,15.0,11,99.0,2015-08-18,4.0,220.0,174.0,0.0,cloudy,warm,home
2015-08-18 23:31:35,True,False,False,True,2,In the mood to do good Head to the park with a small trash bag set a goal of picking up 10 pieces of trash during your walk,good,15.0,11,100.0,2015-08-18,5.0,191.0,0.0,0.0,cloudy,hot,home
2015-08-19 11:31:58,True,False,False,True,2,Hey youre pretty tough Do you think you can take a brisk 15min walk before heading to work to rev up your body for the day,no_response,0.0,11,101.0,2015-08-19,1.0,0.0,0.0,0.0,cloudy,warm,home
2015-08-19 16:01:43,False,False,False,True,0,donotnotify,no_send,15.0,11,102.0,2015-08-19,2.0,0.0,0.0,0.0,cloudy,warm,work
2015-08-19 18:31:56,False,False,False,True,0,donotnotify,no_send,15.0,11,103.0,2015-08-19,3.0,0.0,0.0,0.0,cloudy,warm,work
2015-08-19 21:51:41,True,False,False,True,1,Pamper your body a bit Try standing up and stretching your legs arms and neck Feels good doesnt it,no_response,35.0,11,104.0,2015-08-19,4.0,0.0,1750.0,0.0,cloudy,hot,work
2015-08-19 23:31:33,False,False,True,False,0,donotnotify,no_send,15.0,11,105.0,2015-08-19,5.0,86.0,1495.0,0.0,cloudy,warm,work
2015-08-20 11:31:32,True,False,False,True,1,Hey you Have you been sitting for a while Can you take a 5 minute walking break,no_response,0.0,11,106.0,2015-08-20,1.0,421.0,42.0,44.0,cloudy,mild,home
2015-08-20 16:01:33,True,False,False,True,1,Have you been sitting all morning Why not stand up do some light stretches for 23 minutes It will energize you for the rest of the day,no_response,0.0,11,107.0,2015-08-20,2.0,0.0,18.0,0.0,cloudy,mild,work
2015-08-20 18:32:21,True,False,False,True,1,Quick look at the clock If the minute ends in an odd number try to remain standing for the next 5 minutes,bad,0.0,11,108.0,2015-08-20,3.0,34.0,0.0,34.0,cloudy,warm,work
2015-08-20 21:51:35,True,False,False,True,2,Its a lovely evening Why not embrace the calm with a walk outside,good,0.0,11,109.0,2015-08-20,4.0,0.0,54.0,0.0,cloudy,warm,home
2015-08-20 23:31:06,True,False,False,True,1,Tonight why not try a few stretches or yoga poses You can find beginner poses online might we suggest Childs Pose,good,0.0,11,110.0,2015-08-20,5.0,122.0,0.0,0.0,cloudy,mild,home
2015-08-21 11:31:31,False,False,False,True,0,donotnotify,no_send,0.0,11,111.0,2015-08-21,1.0,0.0,0.0,0.0,clear,mild,home
2015-08-21 16:01:10,True,False,False,True,1,Pamper your body a bit Try standing up and stretching your legs arms and neck Feels good doesnt it,no_response,0.0,11,112.0,2015-08-21,2.0,44.0,164.0,0.0,clear,warm,home
2015-08-21 18:32:23,True,False,False,True,1,How about getting up stretching those arms and legs after a productive day at work You deserve it,no_response,0.0,11,113.0,2015-08-21,3.0,0.0,0.0,0.0,cloudy,warm,home
2015-08-21 21:51:14,True,False,False,True,2,Have you been sitting all day If you can try not to sit all night too Maybe tackle some active housework like cooking or vacuuming,good,0.0,11,114.0,2015-08-21,4.0,442.0,234.0,100.0,cloudy,warm,home
2015-08-21 23:31:34,False,False,False,True,0,donotnotify,no_send,0.0,11,115.0,2015-08-21,5.0,244.0,73.0,0.0,cloudy,warm,home
2015-08-22 11:31:54,True,False,False,True,2,How can you be active this weekend How about trying out a new sport or checking out the farmers market,no_response,0.0,11,116.0,2015-08-22,1.0,0.0,0.0,0.0,clear,mild,home
2015-08-22 16:02:07,True,False,False,True,1,Quick look at the clock If the minute ends in an odd number try to remain standing for the next 5 minutes,no_response,0.0,11,117.0,2015-08-22,2.0,366.0,445.0,176.0,cloudy,warm,home
2015-08-22 18:31:04,False,False,False,True,0,donotnotify,no_send,0.0,11,118.0,2015-08-22,3.0,331.0,0.0,207.0,clear,warm,dining
2015-08-22 21:51:44,True,False,True,False,0,donotnotify,no_send,0.0,11,119.0,2015-08-22,4.0,526.0,632.0,463.0,clear,warm,service
2015-08-22 23:32:09,False,False,False,True,0,donotnotify,no_send,0.0,11,120.0,2015-08-22,5.0,20.0,94.0,0.0,clear,warm,dining
2015-08-23 11:31:33,True,False,False,True,2,Weekends are a great time to explore local museums galleries Meandering through the exhibits is a great way to rack up steps,no_response,0.0,11,121.0,2015-08-23,1.0,0.0,0.0,0.0,cloudy,mild,shopping
2015-08-23 16:02:10,False,False,False,True,0,donotnotify,no_send,15.0,11,122.0,2015-08-23,2.0,239.0,0.0,0.0,clear,warm,shopping
2015-08-23 18:31:40,True,False,False,True,2,Wouldnt the sun feel nice on your face Taking a walk now would brighten the rest of your day,good,15.0,11,123.0,2015-08-23,3.0,363.0,166.0,43.0,clear,hot,dining
2015-08-23 21:51:31,False,False,False,True,0,donotnotify,no_send,44.0,11,124.0,2015-08-23,4.0,40.0,50.0,40.0,clear,warm,shopping
2015-08-23 23:31:11,False,False,False,True,0,donotnotify,no_send,35.0,11,125.0,2015-08-23,5.0,96.0,201.0,70.0,cloudy,warm,home
2015-08-24 11:31:46,False,False,False,True,0,donotnotify,no_send,0.0,11,126.0,2015-08-24,1.0,196.0,62.0,151.0,clear,cool,home
2015-08-24 16:01:54,True,False,False,True,1,Feeling stiff Try standing up reaching down to touch your toes It might look silly but we bet it feels good,good,0.0,11,127.0,2015-08-24,2.0,0.0,0.0,0.0,clear,mild,work
2015-08-24 18:31:38,False,False,False,True,0,donotnotify,no_send,0.0,11,128.0,2015-08-24,3.0,0.0,77.0,0.0,cloudy,mild,work
2015-08-24 21:51:31,False,False,False,True,0,donotnotify,no_send,0.0,11,129.0,2015-08-24,4.0,115.0,38.0,0.0,cloudy,warm,home
2015-08-24 23:31:48,True,False,False,True,2,Hows the weather Not too bad Good enough for a 5 minute brisk walk Those steps add up,no_response,0.0,11,130.0,2015-08-24,5.0,505.0,534.0,43.0,cloudy,mild,shopping
2015-08-25 11:32:01,False,False,False,True,0,donotnotify,no_send,2.0,11,131.0,2015-08-25,1.0,521.0,25.0,78.0,cloudy,mild,home
2015-08-25 16:01:37,True,False,False,True,2,Surprise a friend by taking him or her out for lunch Is there a restaurant within walking distance of one of your offices,no_response,0.0,11,132.0,2015-08-25,2.0,145.0,283.0,0.0,cloudy,mild,work
2015-08-25 18:31:35,True,False,False,True,1,Feeling thirsty Your body craves water Why dont you head over to the water cooler for a quick pickmeup,good,0.0,11,133.0,2015-08-25,3.0,227.0,0.0,77.0,cloudy,mild,work
2015-08-25 21:51:37,True,False,False,True,2,Walking is a great way to ensure a good nights sleep How about 1000 steps now for extra ZZZs later,no_response,0.0,11,134.0,2015-08-25,4.0,35.0,0.0,0.0,cloudy,mild,home
2015-08-25 23:31:36,True,False,False,True,2,Your arms need stretching too Stand and reach one arm across your body pulling with your other arm Repeat on the other side,good,0.0,11,135.0,2015-08-25,5.0,144.0,194.0,144.0,cloudy,mild,dining
2015-08-26 11:31:40,True,False,False,True,1,Dont forget to stretch at the weekend too Reach high then to the front then to the ground feel the tension release,no_response,0.0,11,136.0,2015-08-26,1.0,0.0,0.0,0.0,cloudy,mild,home
2015-08-26 16:02:12,True,False,False,True,2,Hows the weather Not too bad Good enough for a 5 minute brisk walk Those steps add up,no_response,0.0,11,137.0,2015-08-26,2.0,652.0,790.0,261.0,cloudy,mild,home
2015-08-26 18:31:32,False,False,False,True,0,donotnotify,no_send,0.0,11,138.0,2015-08-26,3.0,33.0,0.0,33.0,cloudy,mild,service
2015-08-26 21:51:30,True,False,False,True,2,How about a walk Studies show even a 2minute stroll can improve health outcomes,no_response,0.0,11,139.0,2015-08-26,4.0,251.0,552.0,116.0,cloudy,mild,home
2015-08-26 23:31:48,True,False,False,True,2,Overwhelmed or in a slump Exercise can help with both What if you went for a 10 to 15minute walk,good,0.0,11,140.0,2015-08-26,5.0,240.0,127.0,0.0,cloudy,mild,home
2015-08-27 11:32:50,False,False,False,True,0,donotnotify,no_send,0.0,11,141.0,2015-08-27,1.0,223.0,244.0,117.0,cloudy,cool,home
2015-08-27 16:01:53,False,False,False,True,0,donotnotify,no_send,0.0,11,142.0,2015-08-27,2.0,228.0,51.0,167.0,cloudy,mild,work
2015-08-27 18:31:47,False,False,False,True,0,donotnotify,no_send,0.0,11,143.0,2015-08-27,3.0,0.0,176.0,0.0,cloudy,mild,work
2015-08-27 21:51:31,False,False,False,True,0,donotnotify,no_send,0.0,11,144.0,2015-08-27,4.0,120.0,115.0,0.0,cloudy,mild,home
2015-08-27 23:31:33,False,False,False,True,0,donotnotify,no_send,0.0,11,145.0,2015-08-27,5.0,509.0,67.0,167.0,cloudy,mild,shopping
2015-08-28 11:32:03,False,False,False,True,0,donotnotify,no_send,0.0,11,146.0,2015-08-28,1.0,0.0,0.0,0.0,cloudy,cool,home
2015-08-28 16:01:38,True,False,False,True,2,Your body is awesome How about expressing your gratitude with a 30 minute walk today,no_response,0.0,11,147.0,2015-08-28,2.0,99.0,158.0,37.0,cloudy,warm,home
2015-08-28 18:32:13,True,False,False,True,1,Pamper your body a bit Try standing up and stretching your legs arms and neck Feels good doesnt it,good,0.0,11,148.0,2015-08-28,3.0,0.0,118.0,0.0,cloudy,warm,home
2015-08-28 23:31:41,True,False,False,True,1,Quick look at the clock If the hour is odd do that many toetouches stand reach to ceiling reach to toes repeat,good,0.0,11,150.0,2015-08-28,5.0,132.0,124.0,43.0,cloudy,warm,home
2015-08-30 11:31:32,False,False,False,True,0,donotnotify,no_send,0.0,11,156.0,2015-08-30,1.0,0.0,0.0,0.0,cloudy,mild,home
2015-08-30 16:01:48,False,False,False,True,0,donotnotify,no_send,0.0,11,157.0,2015-08-30,2.0,536.0,2.0,0.0,cloudy,warm,home
2015-08-30 21:51:32,True,False,False,True,2,Overwhelmed or in a slump Exercise can help with both What if you went for a 10 to 15minute walk,good,0.0,11,159.0,2015-08-30,4.0,1151.0,1165.0,901.0,cloudy,warm,work
2015-08-30 23:31:44,True,False,False,True,1,What about hiding the remote tonight Adjusting the channel and volume manually keep you moving just a bit while you relax,good,15.0,11,160.0,2015-08-30,5.0,281.0,0.0,49.0,cloudy,warm,home
2015-08-31 11:32:17,False,False,False,True,0,donotnotify,no_send,0.0,11,161.0,2015-08-31,1.0,0.0,0.0,0.0,bad,mild,home
2015-08-31 16:01:29,False,False,False,True,0,donotnotify,no_send,0.0,11,162.0,2015-08-31,2.0,42.0,78.0,22.0,cloudy,warm,home
2015-08-31 18:31:41,True,False,False,True,1,Sometimes your body talks sometimes your body screams What does it need right now Maybe a few minutes of stretching,no_response,0.0,11,163.0,2015-08-31,3.0,0.0,238.0,0.0,cloudy,hot,home
2015-08-31 21:51:49,False,False,True,False,0,donotnotify,no_send,0.0,11,164.0,2015-08-31,4.0,744.0,170.0,611.0,cloudy,hot,activity
2015-09-01 11:31:42,True,False,False,True,2,Look out the window not too bad right A short jaunt through the neighborhood would be a great way to start the day,no_response,0.0,11,166.0,2015-09-01,1.0,0.0,0.0,0.0,cloudy,mild,home
2015-09-01 16:01:32,True,False,True,False,0,donotnotify,no_send,0.0,11,167.0,2015-09-01,2.0,171.0,208.0,0.0,clear,hot,work
2015-09-01 21:51:20,False,False,False,True,0,donotnotify,no_send,0.0,11,169.0,2015-09-01,4.0,183.0,61.0,0.0,cloudy,warm,activity
2015-09-01 23:31:32,True,False,True,False,0,donotnotify,no_send,0.0,11,170.0,2015-09-01,5.0,393.0,0.0,0.0,clear,warm,shopping
2015-09-02 11:31:33,True,False,False,True,2,Be selfishtake a walk When youre exercising theres truly nothing better you can be doing for yourself,no_response,15.0,11,171.0,2015-09-02,1.0,68.0,0.0,0.0,bad,mild,dining
2015-09-02 16:01:50,False,False,False,True,0,donotnotify,no_send,15.0,11,172.0,2015-09-02,2.0,0.0,195.0,0.0,cloudy,warm,work
